,Unnamed: 0,uid,b_visit,b_pol_handling,b_safety,e_visit,e_pol_handling,e_safety,e_gender,hh_id,member_gender,ps_code,population,urban,dist_urban,treatment,regular_whd,women_whd,attrited,e_gender_encoded,member_gender_encoded,urban_encoded,treatment_encoded
5220,5220,50732061,0.0,-0.125,3.3333333,0.0,0.75,3.0,Female,5073206.0,female,6120.0,189936,Rural,9.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5223,5223,50732091,0.0,-0.14285715,3.3333333,0.0,0.5,3.6666667,Female,5073209.0,female,6120.0,189936,Rural,9.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5226,5226,50732121,0.0,0.22222222,3.0,0.0,0.625,4.0,Female,5073212.0,female,6120.0,189936,Rural,9.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5230,5230,50732171,0.0,0.625,3.6666667,0.0,0.0,2.5,Female,5073217.0,female,6120.0,189936,Rural,9.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5232,5232,50732191,0.0,0.6666667,3.3333333,0.0,0.5714286,3.0,Female,5073219.0,female,6120.0,189936,Rural,9.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5234,5234,50732201,0.0,0.25,3.0,0.0,1.0,4.0,Female,5073220.0,female,6120.0,189936,Rural,9.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5235,5235,50732211,0.0,0.25,3.3333333,0.0,0.0,3.3333333,Female,5073221.0,female,6120.0,189936,Rural,9.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5240,5240,50732271,0.0,0.0,3.0,0.0,0.33333334,3.0,Female,5073227.0,female,6120.0,189936,Rural,9.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5242,5242,50732291,0.0,0.42857143,3.6666667,0.0,1.0,3.3333333,Female,5073229.0,female,6120.0,189936,Rural,9.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5245,5245,50732321,0.0,0.125,3.6666667,0.0,-0.33333334,3.0,Female,5073232.0,female,6120.0,189936,Rural,9.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5263,5263,50742021,0.0,0.6666667,3.0,0.0,0.33333334,3.6666667,Female,5074202.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5267,5267,50742091,0.0,0.2857143,3.6666667,0.0,0.75,3.0,Female,5074209.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5268,5268,50742121,0.0,1.0,2.3333333,0.0,1.0,2.6666667,Female,5074212.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5271,5271,50742181,0.0,0.5714286,2.6666667,0.0,1.0,2.3333333,Female,5074218.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5275,5275,50742221,0.0,0.75,3.6666667,0.0,0.85714287,3.3333333,Female,5074222.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5279,5279,50742251,0.0,0.5,3.3333333,0.0,0.33333334,3.3333333,Female,5074225.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5281,5281,50742271,0.0,-0.33333334,2.6666667,0.0,-0.375,2.3333333,Female,5074227.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5284,5284,50742321,0.0,-0.5555556,3.3333333,0.0,0.75,4.0,Female,5074232.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5286,5286,50742341,1.0,0.33333334,3.3333333,0.0,1.0,3.3333333,Female,5074234.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5288,5288,50742351,1.0,0.5,3.3333333,0.0,0.33333334,3.3333333,Female,5074235.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5289,5289,50742361,0.0,-0.75,2.6666667,0.0,0.0,2.3333333,Female,5074236.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5290,5290,50742371,0.0,0.375,1.6666666,0.0,0.875,3.0,Female,5074237.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5295,5295,50742441,0.0,0.8333333,3.6666667,0.0,0.375,3.0,Female,5074244.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5297,5297,50742451,0.0,1.0,4.0,1.0,-0.5,4.0,Female,5074245.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5299,5299,50742471,0.0,0.125,3.6666667,0.0,1.0,3.3333333,Female,5074247.0,female,6121.0,228000,Urban,10.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5300,5300,50752021,0.0,0.6666667,3.3333333,1.0,0.75,2.3333333,Female,5075202.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5301,5301,50752031,0.0,0.44444445,2.6666667,0.0,0.0,3.0,Female,5075203.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5302,5302,50752041,0.0,0.0,3.3333333,0.0,0.5,3.3333333,Female,5075204.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5303,5303,50752061,0.0,1.0,3.6666667,0.0,0.0,3.3333333,Female,5075206.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5304,5304,50752081,0.0,0.6666667,3.3333333,0.0,0.2,3.0,Female,5075208.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5305,5305,50752091,0.0,0.22222222,3.3333333,0.0,1.0,3.0,Female,5075209.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5311,5311,50752151,0.0,0.33333334,3.6666667,0.0,1.0,2.6666667,Female,5075215.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5312,5312,50752171,0.0,0.6,3.3333333,0.0,1.0,3.0,Female,5075217.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5313,5313,50752181,0.0,0.875,4.0,0.0,1.0,3.6666667,Female,5075218.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5315,5315,50752201,0.0,-0.5555556,2.3333333,0.0,1.0,3.6666667,Female,5075220.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5318,5318,50752251,0.0,1.0,3.6666667,0.0,0.0,3.6666667,Female,5075225.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5320,5320,50752281,0.0,0.7777778,3.0,0.0,0.625,3.0,Female,5075228.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5322,5322,50752311,0.0,0.6,3.0,0.0,1.0,3.3333333,Female,5075231.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5327,5327,50752351,0.0,0.44444445,4.0,0.0,1.0,3.6666667,Female,5075235.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5328,5328,50752361,0.0,0.5,3.6666667,0.0,0.0,3.3333333,Female,5075236.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5329,5329,50752381,0.0,0.0,3.3333333,0.0,0.33333334,3.3333333,Female,5075238.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5332,5332,50752421,0.0,0.8,2.6666667,0.0,0.0,3.3333333,Female,5075242.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5335,5335,50752451,0.0,0.0,3.0,0.0,0.625,3.3333333,Female,5075245.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5337,5337,50752471,0.0,0.71428573,3.0,0.0,0.75,3.0,Female,5075247.0,female,6122.0,99489,Rural,9.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5339,5339,60512021,0.0,0.0,3.3333333,0.0,0.625,4.0,Female,6051202.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5341,5341,60512051,0.0,0.2857143,3.6666667,0.0,0.8,3.3333333,Female,6051205.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5348,5348,60512201,0.0,-0.25,3.3333333,0.0,-0.25,3.0,Female,6051220.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5349,5349,60512231,0.0,-0.6666667,4.0,0.0,0.2,2.0,Female,6051223.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5351,5351,60512251,0.0,0.22222222,3.3333333,0.0,1.0,3.0,Female,6051225.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5353,5353,60512291,0.0,0.0,3.6666667,1.0,0.875,3.6666667,Female,6051229.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5355,5355,60512301,0.0,0.33333334,3.6666667,0.0,0.5,2.6666667,Female,6051230.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5357,5357,60512341,0.0,0.16666667,3.3333333,0.0,0.5,2.6666667,Female,6051234.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5362,5362,60512391,0.0,0.33333334,3.0,0.0,0.8333333,3.6666667,Female,6051239.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5363,5363,60512411,0.0,0.44444445,3.3333333,0.0,1.0,3.0,Female,6051241.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5365,5365,60512431,0.0,0.5,3.3333333,0.0,0.8333333,3.3333333,Female,6051243.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5368,5368,60512451,0.0,0.25,4.0,0.0,1.0,4.0,Female,6051245.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5369,5369,60512461,0.0,-0.6666667,3.3333333,0.0,0.42857143,2.6666667,Female,6051246.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5371,5371,60512481,0.0,0.33333334,3.3333333,0.0,1.0,3.6666667,Female,6051248.0,female,7123.0,125981,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5382,5382,60522151,0.0,-0.33333334,3.3333333,0.0,1.0,3.0,Female,6052215.0,female,7124.0,156626,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5385,5385,60522221,0.0,0.25,3.6666667,0.0,0.8333333,3.0,Female,6052222.0,female,7124.0,156626,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5386,5386,60522231,0.0,0.0,4.0,0.0,1.0,3.6666667,Female,6052223.0,female,7124.0,156626,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5394,5394,60522301,0.0,0.0,3.6666667,0.0,0.0,3.3333333,Female,6052230.0,female,7124.0,156626,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5395,5395,60522351,0.0,1.0,3.3333333,0.0,0.5,3.0,Female,6052235.0,female,7124.0,156626,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5396,5396,60522371,0.0,0.0,3.6666667,0.0,0.0,3.3333333,Female,6052237.0,female,7124.0,156626,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5399,5399,60522401,0.0,0.0,3.6666667,0.0,0.6666667,3.3333333,Female,6052240.0,female,7124.0,156626,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5405,5405,60532071,0.0,0.125,3.3333333,0.0,0.75,3.0,Female,6053207.0,female,7125.0,95000,Rural,11.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5411,5411,60532131,0.0,0.0,3.3333333,0.0,0.33333334,3.3333333,Female,6053213.0,female,7125.0,95000,Rural,11.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5412,5412,60532141,0.0,-0.125,3.3333333,0.0,1.0,3.0,Female,6053214.0,female,7125.0,95000,Rural,11.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5414,5414,60532151,0.0,0.16666667,3.6666667,0.0,1.0,3.6666667,Female,6053215.0,female,7125.0,95000,Rural,11.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5416,5416,60532191,0.0,0.0,3.0,0.0,0.5,3.6666667,Female,6053219.0,female,7125.0,95000,Rural,11.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5419,5419,60532231,0.0,0.875,3.6666667,0.0,1.0,3.3333333,Female,6053223.0,female,7125.0,95000,Rural,11.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5424,5424,60532281,0.0,0.0,3.3333333,0.0,0.14285715,3.0,Female,6053228.0,female,7125.0,95000,Rural,11.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5426,5426,60532391,0.0,-0.125,3.3333333,0.0,1.0,3.3333333,Female,6053239.0,female,7125.0,95000,Rural,11.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5432,5432,60532451,0.0,0.5,3.3333333,0.0,-1.0,2.6666667,Female,6053245.0,female,7125.0,95000,Rural,11.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5433,5433,60532471,0.0,-0.125,3.0,0.0,0.25,3.3333333,Female,6053247.0,female,7125.0,95000,Rural,11.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5435,5435,60542011,0.0,0.25,3.6666667,0.0,-0.5,3.0,Female,6054201.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5437,5437,60542041,0.0,-0.125,3.3333333,0.0,0.5714286,3.6666667,Female,6054204.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5438,5438,60542071,0.0,-0.11111111,3.0,0.0,0.75,3.0,Female,6054207.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5440,5440,60542091,0.0,0.5,3.3333333,0.0,0.75,4.0,Female,6054209.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5441,5441,60542101,0.0,1.0,2.3333333,0.0,0.8333333,2.6666667,Female,6054210.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5444,5444,60542151,0.0,0.0,3.3333333,0.0,0.0,3.0,Female,6054215.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5448,5448,60542211,0.0,0.0,4.0,0.0,0.0,3.0,Female,6054221.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5449,5449,60542221,0.0,0.2,3.3333333,0.0,0.6,3.6666667,Female,6054222.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5450,5450,60542241,0.0,0.0,3.6666667,0.0,0.6666667,2.6666667,Female,6054224.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5452,5452,60542251,0.0,0.4,4.0,0.0,-0.2,2.3333333,Female,6054225.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5458,5458,60542321,0.0,0.6,4.0,0.0,1.0,4.0,Female,6054232.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5462,5462,60542351,1.0,-0.6,3.3333333,0.0,1.0,3.0,Female,6054235.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5465,5465,60542381,0.0,0.0,4.0,0.0,1.0,4.0,Female,6054238.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5466,5466,60542391,0.0,0.5,3.6666667,0.0,1.0,3.3333333,Female,6054239.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5468,5468,60542401,0.0,0.11111111,3.3333333,0.0,0.5,3.0,Female,6054240.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5469,5469,60542421,0.0,0.0,3.3333333,0.0,0.42857143,3.0,Female,6054242.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5472,5472,60542451,0.0,1.0,3.6666667,0.0,1.0,4.0,Female,6054245.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5474,5474,60542471,0.0,0.2857143,3.3333333,0.0,0.8333333,3.0,Female,6054247.0,female,7126.0,120700,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5476,5476,60552011,0.0,0.33333334,3.3333333,0.0,0.875,3.6666667,Female,6055201.0,female,7127.0,52948,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5478,5478,60552031,0.0,0.5,3.3333333,0.0,0.8333333,3.6666667,Female,6055203.0,female,7127.0,52948,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5482,5482,60552081,0.0,1.0,3.6666667,0.0,0.6666667,3.3333333,Female,6055208.0,female,7127.0,52948,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5483,5483,60552091,0.0,0.44444445,3.3333333,0.0,-1.0,3.0,Female,6055209.0,female,7127.0,52948,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5487,5487,60552121,0.0,0.42857143,3.3333333,0.0,0.6666667,3.6666667,Female,6055212.0,female,7127.0,52948,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5497,5497,60552261,0.0,-0.25,4.0,0.0,0.0,3.6666667,Female,6055226.0,female,7127.0,52948,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5499,5499,60552311,0.0,1.0,4.0,0.0,0.0,3.6666667,Female,6055231.0,female,7127.0,52948,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5501,5501,60552361,0.0,0.5555556,3.3333333,1.0,0.5,3.3333333,Female,6055236.0,female,7127.0,52948,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508,5508,60552471,0.0,0.44444445,3.3333333,0.0,0.625,3.3333333,Female,6055247.0,female,7127.0,52948,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5509,5509,60552481,0.0,0.25,3.3333333,0.0,0.6,3.0,Female,6055248.0,female,7127.0,52948,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5512,5512,60562051,0.0,0.0,3.0,0.0,0.625,2.0,Female,6056205.0,female,7128.0,117732,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5515,5515,60562101,0.0,-0.4,4.0,0.0,0.375,3.0,Female,6056210.0,female,7128.0,117732,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5516,5516,60562131,0.0,0.5,4.0,0.0,0.33333334,3.0,Female,6056213.0,female,7128.0,117732,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5519,5519,60562191,0.0,0.5714286,3.3333333,0.0,0.75,3.3333333,Female,6056219.0,female,7128.0,117732,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5520,5520,60562211,0.0,0.85714287,3.3333333,0.0,1.0,4.0,Female,6056221.0,female,7128.0,117732,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5522,5522,60562231,0.0,0.8,4.0,1.0,-0.875,4.0,Female,6056223.0,female,7128.0,117732,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5527,5527,60562321,0.0,0.0,4.0,0.0,0.25,4.0,Female,6056232.0,female,7128.0,117732,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5528,5528,60562341,0.0,0.71428573,3.3333333,0.0,1.0,2.3333333,Female,6056234.0,female,7128.0,117732,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5535,5535,60562421,0.0,0.5714286,3.3333333,0.0,0.2857143,3.6666667,Female,6056242.0,female,7128.0,117732,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5536,5536,60562431,0.0,-0.25,3.3333333,0.0,-1.0,4.0,Female,6056243.0,female,7128.0,117732,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5537,5537,60562441,0.0,0.33333334,3.3333333,0.0,0.5,3.6666667,Female,6056244.0,female,7128.0,117732,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5540,5540,60562471,0.0,0.6666667,4.0,0.0,-1.0,1.3333334,Female,6056247.0,female,7128.0,117732,Rural,11.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5541,5541,60572021,0.0,0.33333334,4.0,0.0,0.5,3.6666667,Female,6057202.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5542,5542,60572041,0.0,0.42857143,3.6666667,0.0,0.6,3.3333333,Female,6057204.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5544,5544,60572051,0.0,0.5,4.0,0.0,0.0,3.0,Female,6057205.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5545,5545,60572061,0.0,0.0,3.3333333,0.0,1.0,3.0,Female,6057206.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5550,5550,60572101,0.0,0.625,3.3333333,0.0,-0.6666667,3.0,Female,6057210.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5551,5551,60572111,0.0,0.2,3.6666667,0.0,0.8,2.6666667,Female,6057211.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5552,5552,60572131,0.0,0.44444445,3.3333333,0.0,-0.4,3.0,Female,6057213.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5553,5553,60572141,0.0,0.2,3.6666667,0.0,0.6666667,3.6666667,Female,6057214.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5555,5555,60572151,0.0,0.5555556,3.3333333,0.0,0.375,3.3333333,Female,6057215.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5556,5556,60572171,0.0,0.0,4.0,0.0,0.4,3.0,Female,6057217.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5559,5559,60572201,0.0,0.0,3.3333333,0.0,1.0,3.6666667,Female,6057220.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5565,5565,60572251,0.0,0.5,4.0,0.0,0.375,3.0,Female,6057225.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5566,5566,60572261,0.0,0.6666667,4.0,0.0,1.0,3.3333333,Female,6057226.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5567,5567,60572271,0.0,0.8333333,4.0,0.0,1.0,3.0,Female,6057227.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5568,5568,60572281,0.0,0.375,3.3333333,0.0,0.0,3.0,Female,6057228.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5570,5570,60572301,0.0,0.33333334,3.6666667,0.0,0.6,3.3333333,Female,6057230.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5575,5575,60572361,0.0,0.5,3.3333333,0.0,-0.6666667,2.3333333,Female,6057236.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5578,5578,60572411,0.0,0.0,4.0,0.0,0.14285715,3.0,Female,6057241.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,5580,60572431,0.0,0.0,4.0,0.0,0.8,3.0,Female,6057243.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,5581,60572441,0.0,0.0,3.6666667,0.0,0.6,3.3333333,Female,6057244.0,female,7129.0,150959,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5585,5585,60582041,0.0,0.625,3.6666667,0.0,1.0,3.6666667,Female,6058204.0,female,7130.0,62884,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5587,5587,60582051,0.0,-0.33333334,3.3333333,0.0,1.0,4.0,Female,6058205.0,female,7130.0,62884,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5592,5592,60582111,0.0,1.0,4.0,0.0,1.0,3.6666667,Female,6058211.0,female,7130.0,62884,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,5593,60582121,0.0,1.0,4.0,0.0,0.625,3.0,Female,6058212.0,female,7130.0,62884,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5597,5597,60582151,0.0,0.14285715,3.0,0.0,1.0,3.6666667,Female,6058215.0,female,7130.0,62884,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5598,5598,60582171,0.0,0.625,3.6666667,0.0,0.14285715,3.0,Female,6058217.0,female,7130.0,62884,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,5600,60582201,0.0,0.0,3.3333333,0.0,0.0,3.3333333,Female,6058220.0,female,7130.0,62884,Rural,11.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
